country,religionPrefix,actorNumber,count,avgGoldstein,avgAvgTone,quadClass1Percentage,quadClass2Percentage,quadClass3Percentage,quadClass4Percentage,windowIndex,windowStart
TZ,HIN,1,2,-3.8,-0.75,0.5,0.0,0.0,0.5,3,1488672000000
RQ,CHR,1,4,0.75,-1.328679876803955,1.0,0.0,0.0,0.0,3,1488672000000
FJ,CHR,1,4,4.8,3.1704323617375323,0.5,0.5,0.0,0.0,3,1488672000000
RE,CHR,1,1,4.0,1.30494505494505,1.0,0.0,0.0,0.0,3,1488672000000
NS,CHR,1,2,3.4,7.11297071129707,1.0,0.0,0.0,0.0,3,1488672000000
IZ,HIN,1,2,1.0,-1.380354530298395,1.0,0.0,0.0,0.0,3,1488672000000
GG,CHR,1,5,1.8399999999999999,-0.5393289359444883,0.8,0.0,0.2,0.0,3,1488672000000
LH,CHR,1,2,-1.75,0.97537560938971,0.5,0.0,0.5,0.0,3,1488672000000
ID,JAN,1,3,3.4,4.269918394463194,1.0,0.0,0.0,0.0,3,1488672000000
TW,BUD,1,3,0.6666666666666666,-0.63440785779665,1.0,0.0,0.0,0.0,3,1488672000000
DR,CHR,1,2,3.0,0.471222503446715,1.0,0.0,0.0,0.0,3,1488672000000
UP,HIN,1,6,4.0,1.7676200607021715,1.0,0.0,0.0,0.0,3,1488672000000
OS,CHR,1,5,3.06,0.10291438582559405,0.6,0.4,0.0,0.0,3,1488672000000
FR,NRM,1,7,0.3428571428571429,4.474175441303863,0.42857142857142855,0.0,0.5714285714285714,0.0,3,1488672000000
AF,HIN,1,11,-5.009090909090909,-4.4038841200976115,0.09090909090909091,0.0,0.36363636363636365,0.5454545454545454,3,1488672000000
CS,MOS,1,1,-5.0,-2.52541816989177,0.0,0.0,0.0,1.0,3,1488672000000
HK,JAN,1,4,0.7000000000000001,-1.3231867810439375,0.25,0.5,0.0,0.25,3,1488672000000
IT,JAN,1,2,3.4,3.1067520834514397,1.0,0.0,0.0,0.0,3,1488672000000
MT,NRM,1,1,2.8,-0.0549199676079949,1.0,0.0,0.0,0.0,3,1488672000000
AS,JAN,1,1,1.9,0.87847730600292,1.0,0.0,0.0,0.0,3,1488672000000
BG,JEW,1,5,-0.2800000000000001,-1.0980562734349921,0.6,0.0,0.4,0.0,3,1488672000000
MK,CHR,1,5,6.279999999999999,-0.20598720426027003,0.6,0.4,0.0,0.0,3,1488672000000
BE,NRM,1,1,-2.0,5.72916666666667,0.0,0.0,1.0,0.0,3,1488672000000
SP,NRM,1,1,3.0,3.82399161864851,1.0,0.0,0.0,0.0,3,1488672000000
IR,ZRO,1,3,1.1333333333333333,4.0186706009102195,1.0,0.0,0.0,0.0,3,1488672000000
SZ,JEW,1,8,1.825,-0.6210682834090024,0.625,0.25,0.0,0.125,3,1488672000000
GM,HIN,1,2,1.7,-1.9432079510007052,1.0,0.0,0.0,0.0,3,1488672000000
GG,MOS,1,15,1.4733333333333334,-2.565334885982335,0.7333333333333333,0.0,0.13333333333333333,0.13333333333333333,3,1488672000000
CO,CHR,1,22,1.5045454545454546,-0.34851933467772384,0.9090909090909091,0.0,0.0,0.09090909090909091,3,1488672000000
CJ,MOS,1,1,0.0,-7.11743772241993,1.0,0.0,0.0,0.0,3,1488672000000
NP,BUD,1,6,-0.18333333333333335,-0.32632556542970836,0.6666666666666666,0.0,0.3333333333333333,0.0,3,1488672000000
SH,SHN,1,1,6.4,0.76481835564053,0.0,1.0,0.0,0.0,3,1488672000000
EG,BUD,1,1,-2.0,-1.15853658536585,0.0,0.0,1.0,0.0,3,1488672000000
FR,BUD,1,5,0.13999999999999996,-2.529707944472322,0.8,0.0,0.0,0.2,3,1488672000000
VT,BUD,1,3,2.7999999999999994,-1.1401332958181134,1.0,0.0,0.0,0.0,3,1488672000000
DA,CHR,1,11,2.3727272727272726,-0.03772760172206632,0.9090909090909091,0.09090909090909091,0.0,0.0,3,1488672000000
CA,JAN,1,1,3.4,1.47737765466297,1.0,0.0,0.0,0.0,3,1488672000000
BG,BUD,1,5,0.7999999999999999,-7.757446665839305,0.8,0.0,0.0,0.2,3,1488672000000
SI,CHR,1,2,-1.85,0.7984689097673899,0.5,0.0,0.5,0.0,3,1488672000000
TW,NRM,1,3,3.0666666666666664,1.9140651112597233,1.0,0.0,0.0,0.0,3,1488672000000
QA,NRM,1,3,1.1333333333333333,4.396880684022823,1.0,0.0,0.0,0.0,3,1488672000000
UZ,MOS,1,9,3.533333333333333,0.48588744625094665,1.0,0.0,0.0,0.0,3,1488672000000
UP,CHR,1,22,1.3363636363636362,-0.9041386212058324,0.8181818181818182,0.045454545454545456,0.09090909090909091,0.045454545454545456,3,1488672000000
HK,HIN,1,1,0.4,-1.73553719008265,1.0,0.0,0.0,0.0,3,1488672000000
IZ,BUD,1,3,-1.2,-3.808006941298567,0.3333333333333333,0.0,0.6666666666666666,0.0,3,1488672000000
AM,MOS,1,38,-0.836842105263158,-2.706194762405326,0.34210526315789475,0.0,0.6052631578947368,0.05263157894736842,3,1488672000000
AS,SIK,1,3,2.9,2.4288675747091233,1.0,0.0,0.0,0.0,3,1488672000000
DJ,CHR,1,2,3.4,-1.0752688172043,1.0,0.0,0.0,0.0,3,1488672000000
BR,HIN,1,2,3.7,3.80552452523612,1.0,0.0,0.0,0.0,3,1488672000000
NZ,JEW,1,1,3.4,2.59259259259259,1.0,0.0,0.0,0.0,3,1488672000000
AJ,CHR,1,10,-2.72,-1.356450662206918,0.4,0.1,0.0,0.5,3,1488672000000
IS,CHR,1,206,0.5033980582524276,-0.6563326822946526,0.6359223300970874,0.0825242718446602,0.21359223300970873,0.06796116504854369,3,1488672000000
CM,CHR,1,1,1.9,-1.92837465564738,1.0,0.0,0.0,0.0,3,1488672000000
ML,MOS,1,28,-4.785714285714286,-5.46675303155689,0.21428571428571427,0.0,0.25,0.5357142857142857,3,1488672000000
PM,CHR,1,5,0.4,-2.7405396060939937,0.4,0.4,0.0,0.2,3,1488672000000
CJ,CHR,1,3,3.466666666666667,2.38901605244202,1.0,0.0,0.0,0.0,3,1488672000000
VM,BUD,1,3,0.0,-1.7011371110997302,0.3333333333333333,0.0,0.6666666666666666,0.0,3,1488672000000
GM,MOS,1,310,-3.1493548387096806,-3.8524625996314135,0.3709677419354839,0.03225806451612903,0.2,0.3967741935483871,3,1488672000000
GQ,MOS,1,2,5.4,1.6794337129155517,0.5,0.5,0.0,0.0,3,1488672000000
MY,TAO,1,2,1.35,-3.1874558190347697,1.0,0.0,0.0,0.0,3,1488672000000
SW,NRM,1,5,-0.6,1.8093982535772177,0.6,0.0,0.4,0.0,3,1488672000000
IS,MOS,1,299,-1.0036789297658868,-2.7866293677895824,0.42474916387959866,0.09698996655518395,0.23411371237458195,0.24414715719063546,3,1488672000000
LE,HIN,1,1,3.0,1.68067226890756,1.0,0.0,0.0,0.0,3,1488672000000
CB,JEW,1,2,5.0,0.39370078740158,0.0,1.0,0.0,0.0,3,1488672000000
WZ,CHR,1,1,4.0,-1.51515151515151,1.0,0.0,0.0,0.0,3,1488672000000
NL,NRM,1,1,-2.0,2.06812652068126,0.0,0.0,1.0,0.0,3,1488672000000
CA,BUD,1,1,1.9,1.79876203474212,1.0,0.0,0.0,0.0,3,1488672000000
US,ADR,1,1,1.0,-2.26824457593688,1.0,0.0,0.0,0.0,3,1488672000000
TW,HIN,1,1,4.0,2.87081339712919,1.0,0.0,0.0,0.0,3,1488672000000
CM,MOS,1,3,-2.0,-6.072043343989907,0.0,0.0,1.0,0.0,3,1488672000000
CE,HIN,1,11,1.718181818181818,-3.342726578318981,0.9090909090909091,0.09090909090909091,0.0,0.0,3,1488672000000
EG,HIN,1,2,-4.0,-5.88235294117647,0.0,0.0,0.0,1.0,3,1488672000000
NO,JEW,1,3,6.333333333333333,-1.3757249559264164,0.6666666666666666,0.3333333333333333,0.0,0.0,3,1488672000000
IV,MOS,1,2,-0.4,-2.081101558602005,1.0,0.0,0.0,0.0,3,1488672000000
HA,CHR,1,6,0.6166666666666667,1.731308633446935,0.8333333333333334,0.0,0.0,0.16666666666666666,3,1488672000000
LI,MOS,1,1,-5.0,-5.53191489361702,0.0,0.0,0.0,1.0,3,1488672000000
RS,SIK,1,2,2.8,-0.77519379844962,1.0,0.0,0.0,0.0,3,1488672000000
SA,JEW,1,7,1.2285714285714284,-1.9619153519372954,0.7142857142857143,0.0,0.2857142857142857,0.0,3,1488672000000
MY,SIK,1,2,2.8,-2.33918128654971,1.0,0.0,0.0,0.0,3,1488672000000
GY,CHR,1,6,0.9,3.78844711177794,0.8333333333333334,0.0,0.16666666666666666,0.0,3,1488672000000
MY,ATH,1,2,1.5,-0.29761904761905,1.0,0.0,0.0,0.0,3,1488672000000
BF,JEW,1,6,-2.1500000000000004,0.18783287170561822,0.5,0.0,0.3333333333333333,0.16666666666666666,3,1488672000000
TX,MOS,1,1,0.0,-1.34048257372654,1.0,0.0,0.0,0.0,3,1488672000000
BE,JEW,1,19,-1.642105263157895,-4.23969846713147,0.5263157894736842,0.10526315789473684,0.10526315789473684,0.2631578947368421,3,1488672000000
IT,NRM,1,2,1.3,-0.2619172341540048,1.0,0.0,0.0,0.0,3,1488672000000
RO,MOS,1,1,3.4,3.09597523219814,1.0,0.0,0.0,0.0,3,1488672000000
JM,CHR,1,15,-0.23999999999999985,2.2226460005960593,0.7333333333333333,0.0,0.06666666666666667,0.2,3,1488672000000
IS,NRM,1,1,3.4,8.89830508474577,1.0,0.0,0.0,0.0,3,1488672000000
KZ,NRM,1,1,0.0,2.9673590504451,1.0,0.0,0.0,0.0,3,1488672000000
AE,HIN,1,1,1.9,0.97087378640777,1.0,0.0,0.0,0.0,3,1488672000000
RP,HIN,1,1,3.0,2.07792207792208,1.0,0.0,0.0,0.0,3,1488672000000
AM,CHR,1,40,0.3999999999999999,0.13395075806862433,0.575,0.1,0.3,0.025,3,1488672000000
EI,ATH,1,3,-1.0333333333333334,-1.9460290829683833,0.6666666666666666,0.0,0.3333333333333333,0.0,3,1488672000000
NL,JEW,1,11,2.2363636363636363,0.3324387979560619,0.9090909090909091,0.0,0.09090909090909091,0.0,3,1488672000000
SW,JEW,1,2,0.5,-0.95176372943201,1.0,0.0,0.0,0.0,3,1488672000000
US,JAN,1,16,2.63125,1.136060776438548,0.625,0.25,0.0,0.125,3,1488672000000
GM,JAN,1,2,3.0,4.063206245780865,1.0,0.0,0.0,0.0,3,1488672000000
FR,CON,1,1,7.0,1.36286201022147,0.0,1.0,0.0,0.0,3,1488672000000
UK,NRM,1,40,1.345,0.5735331054045969,0.7,0.1,0.2,0.0,3,1488672000000
MI,BUD,1,4,1.9,0.46583850931677,1.0,0.0,0.0,0.0,3,1488672000000
HR,NRM,1,1,3.4,1.13728675873274,1.0,0.0,0.0,0.0,3,1488672000000
GV,CHR,1,2,-2.0,-7.29166666666667,0.5,0.0,0.5,0.0,3,1488672000000
FP,CHR,1,5,3.2400000000000007,-0.23372287145242,1.0,0.0,0.0,0.0,3,1488672000000
IN,JAN,1,120,1.0325000000000004,0.6403604132321851,0.7083333333333334,0.13333333333333333,0.15,0.008333333333333333,3,1488672000000
GM,NRM,1,5,1.9,2.0847156021865034,0.8,0.0,0.0,0.2,3,1488672000000
TH,MOS,1,14,-0.35714285714285715,-3.328664083899033,0.5714285714285714,0.0,0.07142857142857142,0.35714285714285715,3,1488672000000
AU,BUD,1,2,-4.0,-0.837290867732265,0.0,0.0,0.0,1.0,3,1488672000000
IS,BUD,1,3,-0.8666666666666666,-4.789094807335098,0.0,0.3333333333333333,0.0,0.6666666666666666,3,1488672000000
ET,MOS,1,5,-2.52,-3.986912945652604,0.4,0.0,0.0,0.6,3,1488672000000
JM,MOS,1,1,-5.0,-5.60538116591928,0.0,0.0,0.0,1.0,3,1488672000000
PP,CHR,1,5,2.9200000000000004,1.2772044157377198,0.8,0.2,0.0,0.0,3,1488672000000
KN,NRM,1,1,0.0,-1.12244897959183,1.0,0.0,0.0,0.0,3,1488672000000
AU,SIK,1,1,-4.0,-3.81165919282511,0.0,0.0,1.0,0.0,3,1488672000000
NP,MOS,1,2,-4.5,-5.0086091876057495,0.5,0.0,0.0,0.5,3,1488672000000
SO,HIN,1,1,3.4,-2.10608424336974,1.0,0.0,0.0,0.0,3,1488672000000
SO,CHR,1,22,0.09090909090909106,-4.821417751590565,0.3181818181818182,0.22727272727272727,0.18181818181818182,0.2727272727272727,3,1488672000000
KZ,MOS,1,22,-4.113636363636363,-4.516151363087283,0.3181818181818182,0.045454545454545456,0.18181818181818182,0.45454545454545453,3,1488672000000
SP,ATH,1,1,4.0,-0.34364261168385,1.0,0.0,0.0,0.0,3,1488672000000
PL,JEW,1,59,0.494915254237288,-3.7984463587188952,0.711864406779661,0.0847457627118644,0.0847457627118644,0.11864406779661017,3,1488672000000
MK,JEW,1,3,0.3333333333333333,-2.60416666666667,0.6666666666666666,0.0,0.0,0.3333333333333333,3,1488672000000
SL,MOS,1,2,4.0,2.2195698830537403,1.0,0.0,0.0,0.0,3,1488672000000
GT,JEW,1,2,1.9,-1.0200366438034352,1.0,0.0,0.0,0.0,3,1488672000000
BU,MOS,1,19,-0.11052631578947367,-3.9081167452334196,0.5789473684210527,0.05263157894736842,0.15789473684210525,0.21052631578947367,3,1488672000000
SU,HIN,1,1,3.4,3.68474923234391,1.0,0.0,0.0,0.0,3,1488672000000
HK,CHR,1,22,1.2727272727272725,-2.032522165636988,0.8181818181818182,0.045454545454545456,0.09090909090909091,0.045454545454545456,3,1488672000000
GT,BUD,1,10,1.6900000000000002,-8.260650586873336,1.0,0.0,0.0,0.0,3,1488672000000
IT,JEW,1,35,-0.5228571428571431,-1.0398248616031784,0.6,0.02857142857142857,0.3142857142857143,0.05714285714285714,3,1488672000000
TU,JEW,1,19,0.6684210526315791,-1.1754251608882136,0.7368421052631579,0.0,0.15789473684210525,0.10526315789473684,3,1488672000000
AV,CHR,1,1,3.4,1.91489361702127,1.0,0.0,0.0,0.0,3,1488672000000
FR,SIK,1,3,-4.133333333333334,-4.145601268304043,0.0,0.0,1.0,0.0,3,1488672000000
PK,ATH,1,4,2.325,-4.667138490046493,0.75,0.25,0.0,0.0,3,1488672000000
CY,JEW,1,2,7.0,2.52452553406069,1.0,0.0,0.0,0.0,3,1488672000000
YM,CHR,1,26,1.2307692307692304,-3.757611929224465,0.6538461538461539,0.15384615384615385,0.038461538461538464,0.15384615384615385,3,1488672000000
KV,JEW,1,1,3.4,-0.293861192285332,1.0,0.0,0.0,0.0,3,1488672000000
UK,ATH,1,4,2.15,-1.8091319540222548,0.75,0.25,0.0,0.0,3,1488672000000
UK,SHN,1,2,0.7000000000000002,-0.53924980835485,0.0,0.5,0.0,0.5,3,1488672000000
MY,HIN,1,4,1.4500000000000002,-2.146983360469395,1.0,0.0,0.0,0.0,3,1488672000000
CS,CHR,1,11,2.909090909090909,1.10906243936405,0.36363636363636365,0.45454545454545453,0.18181818181818182,0.0,3,1488672000000
GZ,CHR,1,1,3.0,-3.28638497652582,1.0,0.0,0.0,0.0,3,1488672000000
PL,CHR,1,48,0.895833333333333,-1.1782819723835396,0.6666666666666666,0.08333333333333333,0.1875,0.0625,3,1488672000000
US,BAH,1,2,-5.0,-0.4581901489118,0.0,0.0,0.0,1.0,3,1488672000000
BG,HIN,1,40,0.03499999999999996,-3.343640940578527,0.6,0.075,0.175,0.15,3,1488672000000
NU,HIN,1,1,1.9,4.98614958448754,1.0,0.0,0.0,0.0,3,1488672000000
UG,MOS,1,15,-1.7733333333333334,-7.409929739552762,0.4,0.06666666666666667,0.26666666666666666,0.26666666666666666,3,1488672000000
MD,JEW,1,4,4.0,-0.9142810101642525,1.0,0.0,0.0,0.0,3,1488672000000
DJ,MOS,1,4,-8.0,-5.444165559658773,0.0,0.0,0.25,0.75,3,1488672000000
TD,CHR,1,7,2.0285714285714285,-2.617389828028807,1.0,0.0,0.0,0.0,3,1488672000000
LA,HIN,1,1,3.4,2.40174672489084,1.0,0.0,0.0,0.0,3,1488672000000
SZ,MOS,1,37,-2.4540540540540534,-4.348254778402859,0.40540540540540543,0.0,0.21621621621621623,0.3783783783783784,3,1488672000000
EC,CHR,1,7,1.542857142857143,-0.19891401121316227,1.0,0.0,0.0,0.0,3,1488672000000
TS,MOS,1,17,-1.6764705882352942,-3.839116043255064,0.4117647058823529,0.0,0.4117647058823529,0.17647058823529413,3,1488672000000
JA,JEW,1,5,1.2,1.491530717253746,0.8,0.2,0.0,0.0,3,1488672000000
CH,TAO,1,3,-2.0,0.6895896016195177,0.6666666666666666,0.0,0.0,0.3333333333333333,3,1488672000000
FR,HIN,1,9,1.4222222222222223,0.4945997597538456,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.0,3,1488672000000
SE,HIN,1,1,3.4,4.74576271186441,1.0,0.0,0.0,0.0,3,1488672000000
AL,MOS,1,2,1.7000000000000002,-2.03016858700986,0.0,0.5,0.0,0.5,3,1488672000000
JM,ADR,1,1,-5.0,-0.77519379844961,0.0,0.0,0.0,1.0,3,1488672000000
PK,HIN,1,152,0.38486842105263186,-1.186758308719357,0.5921052631578947,0.08552631578947369,0.24342105263157895,0.07894736842105263,3,1488672000000
PL,NRM,1,1,1.9,2.08,1.0,0.0,0.0,0.0,3,1488672000000
CY,CHR,1,18,-1.4444444444444444,-3.8360174457296097,0.2777777777777778,0.0,0.7222222222222222,0.0,3,1488672000000
KE,MOS,1,25,-0.9280000000000004,-3.182575686429715,0.32,0.24,0.16,0.28,3,1488672000000
NG,MOS,1,8,-7.55,-8.172864095507217,0.25,0.0,0.0,0.75,3,1488672000000
BX,MOS,1,12,2.475,1.9041459990980396,0.75,0.16666666666666666,0.08333333333333333,0.0,3,1488672000000
GB,HIN,1,1,0.4,2.17076700434154,1.0,0.0,0.0,0.0,3,1488672000000
IN,ATH,1,7,4.457142857142857,-1.6867991974206213,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.0,3,1488672000000
JA,BUD,1,15,-1.3800000000000001,0.9134034787263621,0.5333333333333333,0.06666666666666667,0.13333333333333333,0.26666666666666666,3,1488672000000
UV,MOS,1,3,-9.833333333333334,-5.9345733591383665,0.0,0.0,0.0,1.0,3,1488672000000
EG,NRM,1,2,3.4,-0.4379608441393335,1.0,0.0,0.0,0.0,3,1488672000000
JO,CHR,1,5,4.88,-0.6465173218986401,0.8,0.2,0.0,0.0,3,1488672000000
EI,SHN,1,3,0.19999999999999987,0.6043297191495633,0.6666666666666666,0.0,0.0,0.3333333333333333,3,1488672000000
VQ,CHR,1,3,1.5999999999999999,-3.59435173299102,1.0,0.0,0.0,0.0,3,1488672000000
JE,CHR,1,8,4.2749999999999995,1.8166332055869436,0.625,0.375,0.0,0.0,3,1488672000000
EI,JEW,1,11,0.5545454545454547,-1.389044783842479,0.5454545454545454,0.09090909090909091,0.2727272727272727,0.09090909090909091,3,1488672000000
SZ,BUD,1,3,0.7999999999999999,-4.50418502504831,0.6666666666666666,0.0,0.3333333333333333,0.0,3,1488672000000
EZ,MOS,1,4,-2.0,-2.00507967185963,0.5,0.0,0.0,0.5,3,1488672000000
VE,CHR,1,13,-0.6923076923076923,-2.788487745053151,0.6153846153846154,0.15384615384615385,0.0,0.23076923076923078,3,1488672000000
IS,BAH,1,1,3.0,0.92879256965944,1.0,0.0,0.0,0.0,3,1488672000000
FR,CHR,1,129,1.6635658914728686,-0.5011176461419176,0.7364341085271318,0.10852713178294573,0.12403100775193798,0.031007751937984496,3,1488672000000
JA,JAN,1,3,2.466666666666667,2.1387854982476,0.6666666666666666,0.3333333333333333,0.0,0.0,3,1488672000000
UK,HIN,1,27,0.4666666666666665,0.3809724096161237,0.6666666666666666,0.07407407407407407,0.07407407407407407,0.18518518518518517,3,1488672000000
NH,CHR,1,2,1.9,-2.07562813484856,1.0,0.0,0.0,0.0,3,1488672000000
ZA,HIN,1,3,-3.3333333333333335,1.8348623853211,0.0,0.0,1.0,0.0,3,1488672000000
FR,ATH,1,5,1.14,-1.1120483997175399,1.0,0.0,0.0,0.0,3,1488672000000
FI,MOS,1,5,-1.8799999999999997,-2.7087982358042453,0.4,0.0,0.2,0.4,3,1488672000000
