country,religionPrefix,actorNumber,count,avgGoldstein,avgAvgTone,quadClass1Percentage,quadClass2Percentage,quadClass3Percentage,quadClass4Percentage,windowIndex,windowStart
FR,MOS,2,138,-1.796376811594203,-3.7495165003176476,0.37681159420289856,0.07246376811594203,0.21739130434782608,0.3333333333333333,11,1495584000000
TU,MOS,2,204,-0.3931372549019607,-3.687210546505373,0.5098039215686274,0.08823529411764706,0.18627450980392157,0.21568627450980393,11,1495584000000
IT,CHR,1,340,1.4229411764705862,0.20429232278077766,0.8205882352941176,0.058823529411764705,0.07941176470588235,0.041176470588235294,11,1495584000000
FR,CHR,1,298,1.4057046979865773,-0.1720730749839301,0.7818791946308725,0.07046979865771812,0.09060402684563758,0.05704697986577181,11,1495584000000
SI,CHR,1,74,1.2472972972972973,1.198037414422926,0.918918918918919,0.02702702702702703,0.013513513513513514,0.04054054054054054,11,1495584000000
CA,MOS,1,112,0.6607142857142856,-2.6947756784707058,0.5982142857142857,0.10714285714285714,0.21428571428571427,0.08035714285714286,11,1495584000000
BA,MOS,1,93,-2.5096774193548392,-5.93094179915915,0.3978494623655914,0.053763440860215055,0.21505376344086022,0.3333333333333333,11,1495584000000
UK,HIN,1,27,0.348148148148148,-0.1642736379883455,0.7777777777777778,0.0,0.1111111111111111,0.1111111111111111,11,1495584000000
PM,CHR,1,17,3.7294117647058824,-3.1923127665204625,0.6470588235294118,0.11764705882352941,0.23529411764705882,0.0,11,1495584000000
UG,HIN,1,1,3.4,3.75,1.0,0.0,0.0,0.0,11,1495584000000
GJ,SHN,1,1,-0.4,1.21608980355473,1.0,0.0,0.0,0.0,11,1495584000000
US,CHR,2,4305,0.2495934959349558,-1.9543221676544327,0.6367015098722416,0.06295005807200929,0.1305458768873403,0.16980255516840884,11,1495584000000
CA,JAN,1,3,-3.6,-6.340938094492597,0.0,0.0,1.0,0.0,11,1495584000000
OD,MOS,1,3,-8.833333333333334,-7.961749159977416,0.0,0.0,0.3333333333333333,0.6666666666666666,11,1495584000000
KU,JEW,1,1,0.0,-3.23624595469256,1.0,0.0,0.0,0.0,11,1495584000000
RS,CHR,2,112,-0.8339285714285711,-2.9011263069834254,0.6607142857142857,0.026785714285714284,0.0625,0.25,11,1495584000000
AJ,CHR,1,6,0.0,1.6932648334556566,1.0,0.0,0.0,0.0,11,1495584000000
MR,CHR,1,1,-2.0,-4.96067960872214,0.0,0.0,1.0,0.0,11,1495584000000
CH,CHR,2,111,0.39999999999999997,-0.857281665703552,0.6846846846846847,0.06306306306306306,0.09009009009009009,0.16216216216216217,11,1495584000000
US,MOS,2,2967,-1.3104482642399633,-3.698795148666201,0.5032018874283788,0.043141220087630605,0.2032355915065723,0.25042130097741827,11,1495584000000
