country,religionPrefix,actorNumber,count,avgGoldstein,avgAvgTone,quadClass1Percentage,quadClass2Percentage,quadClass3Percentage,quadClass4Percentage,windowIndex,windowStart
SA,MOS,1,409,-0.643765281173594,-2.5910042684014556,0.5281173594132029,0.08068459657701711,0.1295843520782396,0.2616136919315403,9,1493856000000
IT,CHR,1,200,0.9940000000000017,-0.24339288582741817,0.8,0.035,0.08,0.085,9,1493856000000
BF,MOS,1,3,4.466666666666667,-3.464290073031137,0.6666666666666666,0.3333333333333333,0.0,0.0,9,1493856000000
IN,JEW,1,345,1.0536231884057972,-0.13876764886783052,0.7739130434782608,0.03768115942028986,0.0927536231884058,0.09565217391304348,9,1493856000000
FR,MOS,1,243,-1.1674897119341563,-3.249559677591734,0.448559670781893,0.08641975308641975,0.2345679012345679,0.23045267489711935,9,1493856000000
UK,HIN,1,35,-1.6142857142857145,-0.3088373406297911,0.42857142857142855,0.08571428571428572,0.22857142857142856,0.2571428571428571,9,1493856000000
MU,CHR,1,1,-4.4,-2.12954747116238,0.0,0.0,1.0,0.0,9,1493856000000
TU,MOS,1,242,-0.6276859504132222,-3.3346196937602643,0.5082644628099173,0.08677685950413223,0.16115702479338842,0.24380165289256198,9,1493856000000
GJ,JEW,1,1,-2.0,-4.69798657718121,0.0,0.0,1.0,0.0,9,1493856000000
TW,BUD,1,3,-5.0,5.0,0.0,0.0,0.0,1.0,9,1493856000000
VM,ATH,1,1,-4.0,-1.52671755725191,0.0,0.0,1.0,0.0,9,1493856000000
US,MOS,2,1975,-1.1123544303797426,-2.9892880785887415,0.44455696202531647,0.0739240506329114,0.20860759493670886,0.2729113924050633,9,1493856000000
BM,JEW,1,1,-5.0,1.60553452551886,0.0,0.0,0.0,1.0,9,1493856000000
NI,MOS,1,234,-0.49059829059829047,-2.4843197717503247,0.5384615384615384,0.0811965811965812,0.15384615384615385,0.2264957264957265,9,1493856000000
CO,NRM,1,2,1.9,-3.04798962386511,1.0,0.0,0.0,0.0,9,1493856000000
GG,MOS,1,3,-3.6666666666666665,-3.79746835443038,0.0,0.0,0.6666666666666666,0.3333333333333333,9,1493856000000
IN,BUD,1,125,2.2208000000000014,2.568605722789115,0.904,0.064,0.024,0.008,9,1493856000000
IZ,TAO,1,1,1.0,1.92878338278932,1.0,0.0,0.0,0.0,9,1493856000000
QA,CHR,1,1,0.0,-5.94059405940594,1.0,0.0,0.0,0.0,9,1493856000000
IZ,BUD,1,1,1.0,1.92878338278932,1.0,0.0,0.0,0.0,9,1493856000000
OS,CHR,1,1,0.0,0.75757575757576,1.0,0.0,0.0,0.0,9,1493856000000
SA,MOS,2,407,0.4518427518427527,-2.889419796113744,0.5896805896805897,0.08108108108108109,0.1769041769041769,0.15233415233415235,9,1493856000000
US,CHR,1,4165,1.476926770708276,-0.33946011394678477,0.7231692677070828,0.095078031212485,0.08187274909963986,0.09987995198079232,9,1493856000000
FJ,SIK,1,1,1.9,0.11862396204033,1.0,0.0,0.0,0.0,9,1493856000000
NP,BUD,2,19,2.778947368421052,2.0835165587474234,0.9473684210526315,0.0,0.05263157894736842,0.0,9,1493856000000
