country,religionPrefix,actorNumber,count,avgGoldstein,avgAvgTone,quadClass1Percentage,quadClass2Percentage,quadClass3Percentage,quadClass4Percentage,windowIndex,windowStart
CA,CHR,1,200,0.7275000000000007,-0.4640188316337476,0.665,0.105,0.135,0.095,4,1489536000000
GM,JEW,1,138,0.7210144927536232,-1.665739623520678,0.6739130434782609,0.10869565217391304,0.09420289855072464,0.12318840579710146,4,1489536000000
KS,CHR,1,26,1.5769230769230769,-0.8955135820821634,0.8461538461538461,0.038461538461538464,0.038461538461538464,0.07692307692307693,4,1489536000000
IT,CHR,1,397,0.9214105793450879,-0.38773817098688684,0.7455919395465995,0.060453400503778336,0.11335012594458438,0.08060453400503778,4,1489536000000
PL,JEW,1,40,2.3124999999999996,-2.4098161500080577,0.55,0.225,0.125,0.1,4,1489536000000
US,JEW,1,1749,-0.7521440823327613,-2.482412782373115,0.5431675242995998,0.04859919954259577,0.29559748427672955,0.1126357918810749,4,1489536000000
IN,ATH,1,18,-5.444444444444445,-6.826322631354567,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.6111111111111112,4,1489536000000
BU,MOS,1,13,-0.8615384615384615,-3.4623476500487054,0.5384615384615384,0.0,0.23076923076923078,0.23076923076923078,4,1489536000000
MY,TAO,1,2,-2.0,-3.45274061286145,0.0,0.0,1.0,0.0,4,1489536000000
JM,BUD,1,1,5.0,3.23076923076923,0.0,1.0,0.0,0.0,4,1489536000000
MX,NRM,1,2,4.0,2.04918032786885,1.0,0.0,0.0,0.0,4,1489536000000
SP,SIK,1,1,-10.0,-3.14285714285714,0.0,0.0,0.0,1.0,4,1489536000000
FK,CHR,1,1,0.0,0.96774193548387,1.0,0.0,0.0,0.0,4,1489536000000
ZA,HIN,1,12,1.1666666666666667,1.2404211185767657,1.0,0.0,0.0,0.0,4,1489536000000
IZ,MOS,1,866,-2.16235565819861,-4.501061665995104,0.4330254041570439,0.07967667436489607,0.14318706697459585,0.3441108545034642,4,1489536000000
MX,ATH,1,6,-0.6666666666666666,-2.44413407821229,0.6666666666666666,0.0,0.3333333333333333,0.0,4,1489536000000
EN,CHR,1,1,0.0,-1.66435506241331,1.0,0.0,0.0,0.0,4,1489536000000
RB,JEW,1,1,1.0,-5.28109028960818,1.0,0.0,0.0,0.0,4,1489536000000
TW,CON,1,1,4.0,1.0590015128593,1.0,0.0,0.0,0.0,4,1489536000000
MZ,CHR,1,2,5.0,-3.9451114922813,0.0,1.0,0.0,0.0,4,1489536000000
IR,MOS,1,402,-0.5982587064676607,-2.2618060856919575,0.5497512437810945,0.07711442786069651,0.11940298507462686,0.2537313432835821,4,1489536000000
NS,JEW,1,1,4.0,3.55029585798817,1.0,0.0,0.0,0.0,4,1489536000000
CE,BUD,1,29,3.031034482758621,0.17165146963048433,0.8620689655172413,0.10344827586206896,0.0,0.034482758620689655,4,1489536000000
CO,NRM,1,1,-2.0,2.6984126984127,0.0,0.0,1.0,0.0,4,1489536000000
SG,ATH,1,1,0.0,-8.84615384615384,1.0,0.0,0.0,0.0,4,1489536000000
EI,MOS,1,48,-3.13125,-4.2015890050798115,0.2708333333333333,0.0625,0.22916666666666666,0.4375,4,1489536000000
US,MOS,1,2873,-1.1372432996867285,-3.407422106561875,0.48938391924817265,0.06056387051862165,0.12843717368604246,0.3216150365471632,4,1489536000000
BF,JEW,1,2,4.0,5.47945205479453,1.0,0.0,0.0,0.0,4,1489536000000
VT,CHR,1,96,2.2427083333333346,-0.949340135137528,0.9270833333333334,0.010416666666666666,0.03125,0.03125,4,1489536000000
KE,MOS,1,21,-1.1571428571428573,-2.9461613089797014,0.5714285714285714,0.0,0.0,0.42857142857142855,4,1489536000000
RS,JEW,1,46,-1.2739130434782613,-2.2152107407424935,0.391304347826087,0.10869565217391304,0.1956521739130435,0.30434782608695654,4,1489536000000
BR,JEW,1,2,1.9,0.0,1.0,0.0,0.0,0.0,4,1489536000000
SY,JEW,1,22,-5.613636363636363,-3.0758290783551767,0.3181818181818182,0.0,0.13636363636363635,0.5454545454545454,4,1489536000000
BU,JEW,1,2,0.0,-4.88586303564277,0.0,0.5,0.0,0.5,4,1489536000000
GM,NRM,1,3,-3.3333333333333335,-0.12341231025791662,0.3333333333333333,0.0,0.0,0.6666666666666666,4,1489536000000
OS,MOS,1,3,-5.0,-0.54692973534929,0.0,0.0,0.0,1.0,4,1489536000000
PM,CHR,1,12,-0.22500000000000012,3.090077244264096,0.5,0.08333333333333333,0.4166666666666667,0.0,4,1489536000000
FR,MOS,1,303,-3.2735973597359753,-5.31825694856387,0.35973597359735976,0.056105610561056105,0.1617161716171617,0.42244224422442245,4,1489536000000
CH,NRM,1,24,0.6375000000000001,-1.0523703351547926,0.5833333333333334,0.08333333333333333,0.0,0.3333333333333333,4,1489536000000
