country,religionPrefix,actorNumber,count,avgGoldstein,avgAvgTone,quadClass1Percentage,quadClass2Percentage,quadClass3Percentage,quadClass4Percentage,windowIndex,windowStart
RS,MOS,1,247,-1.4651821862348178,-3.11698210475516,0.44534412955465585,0.08906882591093117,0.1902834008097166,0.27530364372469635,2,1487808000000
PE,CHR,2,24,1.4041666666666666,-2.9738505109131204,0.7083333333333334,0.041666666666666664,0.16666666666666666,0.08333333333333333,2,1487808000000
CD,CHR,1,1,5.0,-2.9126213592233,0.0,1.0,0.0,0.0,2,1487808000000
GQ,MOS,1,1,-7.0,-1.22850122850123,0.0,0.0,1.0,0.0,2,1487808000000
KE,HIN,1,1,3.0,6.09375,1.0,0.0,0.0,0.0,2,1487808000000
AF,MOS,2,370,-2.351351351351353,-5.071435771828479,0.4486486486486487,0.06756756756756757,0.0891891891891892,0.3945945945945946,2,1487808000000
IS,SIK,1,2,-5.0,-4.76190476190476,0.5,0.0,0.0,0.5,2,1487808000000
GJ,CHR,2,2,2.8,-3.68852459016393,1.0,0.0,0.0,0.0,2,1487808000000
SO,SIK,1,1,-10.0,-17.3913043478261,0.0,0.0,0.0,1.0,2,1487808000000
VT,JEW,1,2,-2.0,-3.45953002610966,0.0,0.0,1.0,0.0,2,1487808000000
LT,CHR,1,3,1.8999999999999997,2.28571428571429,1.0,0.0,0.0,0.0,2,1487808000000
UK,MOS,2,427,-1.2805620608899315,-3.3673465100501607,0.5269320843091335,0.03981264637002342,0.19437939110070257,0.2388758782201405,2,1487808000000
GY,HIN,1,1,7.0,0.37383177570093,0.0,1.0,0.0,0.0,2,1487808000000
BX,CHR,2,1,1.0,-5.09803921568628,1.0,0.0,0.0,0.0,2,1487808000000
CA,BUD,1,4,3.4,9.77443609022558,1.0,0.0,0.0,0.0,2,1487808000000
HA,NRM,2,1,3.4,5.49682875264271,1.0,0.0,0.0,0.0,2,1487808000000
KU,JEW,1,2,0.2,-0.87890625,1.0,0.0,0.0,0.0,2,1487808000000
BH,MOS,2,2,1.9,1.76991150442478,1.0,0.0,0.0,0.0,2,1487808000000
JM,SHN,1,1,2.8,1.47058823529412,1.0,0.0,0.0,0.0,2,1487808000000
CH,SHN,2,2,1.0,1.76470588235294,1.0,0.0,0.0,0.0,2,1487808000000
ML,CHR,1,1,0.0,-9.29644813479263,1.0,0.0,0.0,0.0,2,1487808000000
IV,NRM,2,1,-9.0,-2.8735632183908,0.0,0.0,0.0,1.0,2,1487808000000
US,MOS,1,3590,-1.1771587743732481,-3.078354699318278,0.5064066852367688,0.06016713091922005,0.1637883008356546,0.26963788300835656,2,1487808000000
CH,JAN,2,1,4.0,0.43494657644857,1.0,0.0,0.0,0.0,2,1487808000000
NI,HIN,2,1,6.4,1.78326474622771,0.0,1.0,0.0,0.0,2,1487808000000
PE,CHR,1,23,-0.10000000000000003,-2.181623878742199,0.6521739130434783,0.0,0.30434782608695654,0.043478260869565216,2,1487808000000
MR,MOS,2,2,-3.3,-4.60176991150443,0.5,0.0,0.0,0.5,2,1487808000000
FK,MOS,1,3,-5.333333333333333,-3.1548480463097,0.3333333333333333,0.0,0.0,0.6666666666666666,2,1487808000000
SN,CON,2,2,0.0,-2.80112044817927,1.0,0.0,0.0,0.0,2,1487808000000
AR,MOS,1,2,-3.5,-3.1548480463097,0.5,0.0,0.0,0.5,2,1487808000000
KS,NRM,2,1,3.4,6.30252100840336,1.0,0.0,0.0,0.0,2,1487808000000
