country,religionPrefix,actorNumber,count,avgGoldstein,avgAvgTone,quadClass1Percentage,quadClass2Percentage,quadClass3Percentage,quadClass4Percentage,windowIndex,windowStart
BF,CHR,1,3,2.5666666666666664,1.32231404958678,1.0,0.0,0.0,0.0,6,1491264000000
MK,JEW,2,1,2.8,0.49641478212907,1.0,0.0,0.0,0.0,6,1491264000000
NL,HIN,2,3,2.8666666666666667,2.65379975874547,1.0,0.0,0.0,0.0,6,1491264000000
IS,JAN,2,1,3.4,1.1510974463869,1.0,0.0,0.0,0.0,6,1491264000000
NU,MOS,1,2,-10.0,-4.17536534446764,0.0,0.0,0.0,1.0,6,1491264000000
GV,MOS,2,2,-10.0,-1.88901424376215,0.0,0.0,0.0,1.0,6,1491264000000
NP,BUD,1,5,3.5200000000000005,-3.09913647033797,1.0,0.0,0.0,0.0,6,1491264000000
GM,SIK,2,4,-4.25,-6.98057309953453,0.25,0.25,0.0,0.5,6,1491264000000
EG,BUD,2,1,7.0,-1.47339699863574,1.0,0.0,0.0,0.0,6,1491264000000
SO,ATH,2,2,2.95,-2.743142144638405,1.0,0.0,0.0,0.0,6,1491264000000
IS,SHN,1,1,1.9,-1.71355498721228,1.0,0.0,0.0,0.0,6,1491264000000
NG,CHR,2,1,4.0,6.3408576229089,1.0,0.0,0.0,0.0,6,1491264000000
SP,BUD,1,2,-10.0,-5.22450127098293,0.0,0.0,0.0,1.0,6,1491264000000
JA,JEW,2,5,2.2,-0.9068184268897941,0.8,0.2,0.0,0.0,6,1491264000000
SU,BUD,2,1,-9.0,-4.42559046090346,0.0,0.0,0.0,1.0,6,1491264000000
BK,CHR,1,1,3.4,1.99252801992528,1.0,0.0,0.0,0.0,6,1491264000000
EG,HIN,2,4,1.7000000000000002,0.70857534087076,1.0,0.0,0.0,0.0,6,1491264000000
KS,NRM,2,2,-5.0,-11.1731843575419,0.0,0.0,0.0,1.0,6,1491264000000
IR,ZRO,1,3,0.8999999999999998,6.56934306569343,0.6666666666666666,0.0,0.3333333333333333,0.0,6,1491264000000
BH,CHR,2,1,-5.0,-2.0971302428256,0.0,0.0,1.0,0.0,6,1491264000000
SN,NRM,2,1,4.0,6.63983903420523,1.0,0.0,0.0,0.0,6,1491264000000
DA,MOS,1,9,-4.077777777777778,-5.755957674417598,0.2222222222222222,0.0,0.6666666666666666,0.1111111111111111,6,1491264000000
UK,SHN,2,2,2.3499999999999996,0.70422535211268,1.0,0.0,0.0,0.0,6,1491264000000
PL,BUD,2,1,1.0,2.27790432801822,1.0,0.0,0.0,0.0,6,1491264000000
NH,CHR,2,1,7.0,0.74074074074074,0.0,1.0,0.0,0.0,6,1491264000000
RP,JEW,1,2,-0.050000000000000044,1.66666666666667,0.5,0.5,0.0,0.0,6,1491264000000
RO,HIN,2,1,-9.2,-13.855421686747,0.0,0.0,0.0,1.0,6,1491264000000
SU,HIN,2,1,0.0,-6.79347826086957,1.0,0.0,0.0,0.0,6,1491264000000
GR,HIN,1,2,5.2,1.6516229513999496,0.5,0.5,0.0,0.0,6,1491264000000
BR,ADR,2,1,1.9,3.22997416020672,1.0,0.0,0.0,0.0,6,1491264000000
PE,SIK,2,2,3.0,-1.4349787327143,1.0,0.0,0.0,0.0,6,1491264000000
BB,CHR,1,3,-0.8666666666666668,-3.4680903332549367,0.6666666666666666,0.0,0.0,0.3333333333333333,6,1491264000000
BF,MOS,2,1,-2.0,-1.98511166253102,0.0,0.0,1.0,0.0,6,1491264000000
BF,MOS,1,1,-10.0,-1.91570881226053,0.0,0.0,0.0,1.0,6,1491264000000
HU,CHR,2,9,2.088888888888889,-2.5263700600916943,0.7777777777777778,0.0,0.2222222222222222,0.0,6,1491264000000
OD,HIN,2,1,0.0,-3.26633165829146,1.0,0.0,0.0,0.0,6,1491264000000
SF,MOS,2,27,-1.97037037037037,-1.4327343101594554,0.5555555555555556,0.0,0.14814814814814814,0.2962962962962963,6,1491264000000
WS,CHR,1,17,3.611764705882353,0.3289321596176946,1.0,0.0,0.0,0.0,6,1491264000000
TH,JEW,2,4,2.65,3.76569037656903,1.0,0.0,0.0,0.0,6,1491264000000
IS,NRM,2,1,1.0,4.81171548117155,1.0,0.0,0.0,0.0,6,1491264000000
BR,MOS,1,3,-10.0,-6.5489719260669,0.0,0.0,0.0,1.0,6,1491264000000
DA,MOS,2,11,0.5272727272727273,-4.378001010712333,0.5454545454545454,0.18181818181818182,0.09090909090909091,0.18181818181818182,6,1491264000000
EZ,JEW,2,8,1.65,1.0174360481975075,0.875,0.0,0.0,0.125,6,1491264000000
ER,CHR,1,5,-0.45999999999999996,-1.7877095232544555,0.8,0.0,0.2,0.0,6,1491264000000
DA,BUD,2,4,-7.5,-2.34741784037559,0.0,0.0,0.0,1.0,6,1491264000000
SN,TAO,1,7,5.571428571428571,-2.1978021978022,0.14285714285714285,0.7142857142857143,0.0,0.14285714285714285,6,1491264000000
BE,JEW,2,8,-5.925,-8.370552594858669,0.25,0.0,0.0,0.75,6,1491264000000
KU,BUD,2,2,2.8,1.57155645071053,1.0,0.0,0.0,0.0,6,1491264000000
RO,CHR,2,14,3.2285714285714278,0.35965255812466285,0.9285714285714286,0.07142857142857142,0.0,0.0,6,1491264000000
SN,BUD,1,7,5.571428571428571,-2.1978021978022,0.14285714285714285,0.7142857142857143,0.0,0.14285714285714285,6,1491264000000
GZ,MOS,2,2,-8.5,-3.3223066241934154,0.0,0.0,0.0,1.0,6,1491264000000
RO,MOS,2,4,-0.02499999999999991,-2.909448415414875,0.25,0.25,0.25,0.25,6,1491264000000
UZ,CHR,1,2,-1.2,-4.01529146141216,0.5,0.0,0.5,0.0,6,1491264000000
SW,HIN,2,1,1.9,0.0,1.0,0.0,0.0,0.0,6,1491264000000
RS,ATH,1,4,2.025,-0.3836269921310225,1.0,0.0,0.0,0.0,6,1491264000000
GM,HIN,2,1,7.0,2.19714964370546,0.0,1.0,0.0,0.0,6,1491264000000
CB,BUD,2,17,0.6235294117647057,-1.2973768805497645,0.8235294117647058,0.0,0.0,0.17647058823529413,6,1491264000000
CA,SIK,1,74,2.613513513513515,0.6291314019489256,0.8243243243243243,0.0945945945945946,0.08108108108108109,0.0,6,1491264000000
SU,JEW,2,3,-3.3333333333333335,-3.67020852816719,0.3333333333333333,0.0,0.6666666666666666,0.0,6,1491264000000
EI,HIN,1,8,-1.3750000000000002,1.2802050321363634,0.625,0.0,0.0,0.375,6,1491264000000
SF,BUD,2,5,0.27999999999999997,-6.59898477157361,0.2,0.2,0.6,0.0,6,1491264000000
SF,NRM,1,1,5.2,3.08151093439364,1.0,0.0,0.0,0.0,6,1491264000000
AE,JEW,2,4,5.5,5.355500287585535,1.0,0.0,0.0,0.0,6,1491264000000
BR,BUD,1,2,0.0,-0.992063492063486,1.0,0.0,0.0,0.0,6,1491264000000
GR,ATH,2,1,-10.0,-3.9119804400978,0.0,0.0,0.0,1.0,6,1491264000000
KS,MOS,1,15,-5.533333333333333,-4.514424262306237,0.2,0.0,0.13333333333333333,0.6666666666666666,6,1491264000000
ES,BUD,2,1,1.0,5.30973451327433,1.0,0.0,0.0,0.0,6,1491264000000
LH,CHR,1,7,3.414285714285714,-0.9947977260833115,0.8571428571428571,0.14285714285714285,0.0,0.0,6,1491264000000
GJ,MOS,2,1,2.8,4.23728813559322,1.0,0.0,0.0,0.0,6,1491264000000
JE,ATH,1,2,-2.0,0.0,0.0,0.0,1.0,0.0,6,1491264000000
CS,HIN,2,2,3.0,1.47058823529412,1.0,0.0,0.0,0.0,6,1491264000000
CB,MOS,1,2,1.5,-4.041370512119555,0.0,0.5,0.5,0.0,6,1491264000000
NP,BUD,2,3,0.6333333333333333,-1.2743300189259166,1.0,0.0,0.0,0.0,6,1491264000000
SZ,HIN,1,1,1.9,3.6231884057971,1.0,0.0,0.0,0.0,6,1491264000000
UZ,CHR,2,1,3.4,-7.6923076923077,1.0,0.0,0.0,0.0,6,1491264000000
BO,NRM,1,1,3.0,6.58914728682171,1.0,0.0,0.0,0.0,6,1491264000000
OS,CHR,2,3,-3.533333333333333,-4.995958136803194,0.3333333333333333,0.0,0.0,0.6666666666666666,6,1491264000000
AM,MOS,1,5,-4.04,-1.7650627962125072,0.4,0.0,0.0,0.6,6,1491264000000
MH,MOS,2,1,3.4,2.09580838323354,1.0,0.0,0.0,0.0,6,1491264000000
MX,BUD,1,23,-7.313043478260869,-4.68288131518792,0.08695652173913043,0.0,0.0,0.9130434782608695,6,1491264000000
IS,SHN,2,1,2.8,-1.71355498721228,1.0,0.0,0.0,0.0,6,1491264000000
SF,HIN,1,2,1.7,-3.31051336829158,1.0,0.0,0.0,0.0,6,1491264000000
HK,CON,2,1,7.0,-1.03092783505154,1.0,0.0,0.0,0.0,6,1491264000000
MT,NRM,2,2,0.5,2.3037624140565303,1.0,0.0,0.0,0.0,6,1491264000000
GR,JEW,1,31,-1.296774193548387,-2.1667477232960786,0.7096774193548387,0.0,0.0967741935483871,0.1935483870967742,6,1491264000000
SP,BUD,2,2,3.4,0.0,1.0,0.0,0.0,0.0,6,1491264000000
GZ,JEW,1,3,3.8000000000000003,-0.7441726986418601,1.0,0.0,0.0,0.0,6,1491264000000
RP,JEW,2,1,2.8,1.66666666666667,1.0,0.0,0.0,0.0,6,1491264000000
GZ,MOS,1,16,-2.7875,-5.577703628967283,0.0625,0.0,0.75,0.1875,6,1491264000000
RS,NRM,2,5,2.2,-0.00803816955072172,0.2,0.4,0.0,0.4,6,1491264000000
CE,JAN,1,8,-2.0,4.705269760121181,0.0,0.0,1.0,0.0,6,1491264000000
UP,MOS,2,5,-3.44,-4.324398332034102,0.4,0.0,0.0,0.6,6,1491264000000
AF,BUD,1,1,7.0,0.59466717820832,0.0,1.0,0.0,0.0,6,1491264000000
GR,HIN,2,1,2.8,2.66963292547274,1.0,0.0,0.0,0.0,6,1491264000000
AF,JEW,1,16,0.69375,-0.9674360965705444,0.75,0.0625,0.125,0.0625,6,1491264000000
EI,HIN,2,2,0.95,-1.2987012987013,1.0,0.0,0.0,0.0,6,1491264000000
AU,JEW,1,15,2.0200000000000005,-0.4509367521248804,0.9333333333333333,0.0,0.0,0.06666666666666667,6,1491264000000
BX,CHR,2,1,-2.0,-1.56657963446475,0.0,0.0,1.0,0.0,6,1491264000000
DJ,NRM,2,1,-9.5,2.86152273888605,0.0,0.0,0.0,1.0,6,1491264000000
IR,CHR,1,18,-0.3166666666666668,-2.446408345907605,0.5555555555555556,0.16666666666666666,0.0,0.2777777777777778,6,1491264000000
CH,ATH,2,3,1.0,-0.012259047439236651,1.0,0.0,0.0,0.0,6,1491264000000
PA,CHR,1,9,3.711111111111111,0.25302726533450315,1.0,0.0,0.0,0.0,6,1491264000000
BO,MOS,2,2,-2.1,-2.24514563106796,0.5,0.0,0.0,0.5,6,1491264000000
UK,SIK,1,24,1.0708333333333333,3.426108894420063,0.7916666666666666,0.08333333333333333,0.041666666666666664,0.08333333333333333,6,1491264000000
AM,MOS,2,7,3.3285714285714287,-0.8608233091702241,0.7142857142857143,0.14285714285714285,0.0,0.14285714285714285,6,1491264000000
BH,MOS,1,1,2.8,1.08303249097473,1.0,0.0,0.0,0.0,6,1491264000000
ER,CHR,2,3,-0.09999999999999999,-4.13024050977192,1.0,0.0,0.0,0.0,6,1491264000000
FR,BUD,1,1,2.8,-1.27906976744186,1.0,0.0,0.0,0.0,6,1491264000000
CO,HIN,2,1,3.0,-5.4089709762533,1.0,0.0,0.0,0.0,6,1491264000000
RW,MOS,1,8,-1.1,-2.891382357421229,0.625,0.0,0.25,0.125,6,1491264000000
UY,CHR,2,1,2.8,2.69058295964125,1.0,0.0,0.0,0.0,6,1491264000000
CU,MOS,2,2,-3.0,-3.16666666666667,0.5,0.0,0.0,0.5,6,1491264000000
BF,HIN,1,3,0.4333333333333333,2.4775977686784167,0.6666666666666666,0.0,0.0,0.3333333333333333,6,1491264000000
IR,ZRO,2,4,-1.3250000000000002,1.447401191639365,0.5,0.0,0.0,0.5,6,1491264000000
QA,CHR,2,2,2.5,-0.24343527957986005,0.0,0.5,0.5,0.0,6,1491264000000
IN,BUD,1,90,1.1400000000000006,-0.8873993694468617,0.8444444444444444,0.044444444444444446,0.07777777777777778,0.03333333333333333,6,1491264000000
CA,SIK,2,75,0.6306666666666665,-0.5630048870000021,0.8,0.0,0.16,0.04,6,1491264000000
BG,BUD,2,4,0.8499999999999996,-2.8738058798681547,0.75,0.0,0.0,0.25,6,1491264000000
SO,MOS,1,111,-0.6387387387387384,-5.910057657294908,0.4864864864864865,0.14414414414414414,0.16216216216216217,0.2072072072072072,6,1491264000000
GR,JEW,2,15,0.7133333333333335,-2.045994703898763,0.6666666666666666,0.0,0.3333333333333333,0.0,6,1491264000000
GK,CHR,1,1,3.0,-6.03448275862069,1.0,0.0,0.0,0.0,6,1491264000000
BB,CHR,2,2,2.65,-2.83401309301924,1.0,0.0,0.0,0.0,6,1491264000000
RW,CHR,1,32,2.01875,-1.5378298120957776,0.6875,0.09375,0.125,0.09375,6,1491264000000
CI,SIK,2,2,3.4,-3.551759931734025,1.0,0.0,0.0,0.0,6,1491264000000
GJ,CHR,1,9,3.933333333333333,1.2601966113071745,1.0,0.0,0.0,0.0,6,1491264000000
PO,CHR,2,24,1.6333333333333329,1.1927266996989931,1.0,0.0,0.0,0.0,6,1491264000000
CD,MOS,1,4,4.75,-1.710103072870665,0.25,0.75,0.0,0.0,6,1491264000000
CB,MOS,2,5,-3.9200000000000004,-1.012027255682082,0.6,0.0,0.0,0.4,6,1491264000000
ZI,JEW,1,1,-2.0,-6.27450980392157,0.0,0.0,1.0,0.0,6,1491264000000
DA,CHR,2,8,-4.25,-0.6093403517205913,0.0,0.0,0.75,0.25,6,1491264000000
TH,JEW,1,6,-2.4,3.5872588274147232,0.3333333333333333,0.0,0.0,0.6666666666666666,6,1491264000000
