country,religionPrefix,actorNumber,count,avgGoldstein,avgAvgTone,quadClass1Percentage,quadClass2Percentage,quadClass3Percentage,quadClass4Percentage,windowIndex,windowStart
MK,CHR,2,3,-2.1666666666666665,-1.1457283835800431,0.6666666666666666,0.0,0.3333333333333333,0.0,5,1490400000000
IN,JAN,1,90,0.6077777777777776,-1.7783420666617724,0.7444444444444445,0.07777777777777778,0.1111111111111111,0.06666666666666667,5,1490400000000
SP,MOS,1,14,1.05,-1.2893077676432194,0.7857142857142857,0.0,0.14285714285714285,0.07142857142857142,5,1490400000000
UK,ATH,2,6,-0.6833333333333332,-2.473857663150505,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666,5,1490400000000
TD,CHR,1,29,2.9034482758620688,-1.856573487759526,0.7241379310344828,0.2413793103448276,0.034482758620689655,0.0,5,1490400000000
EI,MOS,1,14,-5.321428571428571,-5.984413236103081,0.14285714285714285,0.0,0.42857142857142855,0.42857142857142855,5,1490400000000
CE,CHR,1,20,2.3099999999999996,1.0707453390264292,1.0,0.0,0.0,0.0,5,1490400000000
SN,MOS,2,99,-0.4141414141414144,-2.944938747137704,0.6262626262626263,0.020202020202020204,0.13131313131313133,0.2222222222222222,5,1490400000000
CH,MOS,1,126,-0.8238095238095237,-3.337882283716909,0.5079365079365079,0.06349206349206349,0.25396825396825395,0.1746031746031746,5,1490400000000
LY,MOS,1,39,-2.569230769230768,-4.1191907404376344,0.28205128205128205,0.07692307692307693,0.2564102564102564,0.38461538461538464,5,1490400000000
IN,JEW,2,272,1.3911764705882352,0.2459326919437347,0.7610294117647058,0.03676470588235294,0.13970588235294118,0.0625,5,1490400000000
CA,CHR,2,166,2.086746987951807,0.18346898986410923,0.7530120481927711,0.12650602409638553,0.07228915662650602,0.04819277108433735,5,1490400000000
ID,MOS,1,227,-2.249779735682821,-3.985933134951875,0.41409691629955947,0.022026431718061675,0.44493392070484583,0.11894273127753303,5,1490400000000
KS,CHR,2,9,1.2666666666666666,-1.106152846816988,0.6666666666666666,0.2222222222222222,0.0,0.1111111111111111,5,1490400000000
TD,MOS,1,11,-1.3363636363636366,-4.963844725766872,0.6363636363636364,0.0,0.2727272727272727,0.09090909090909091,5,1490400000000
NZ,JEW,2,5,-0.8,-2.4615999107179585,0.4,0.2,0.2,0.2,5,1490400000000
MX,HIN,1,1,2.8,2.41448692152917,1.0,0.0,0.0,0.0,5,1490400000000
IS,ATH,2,1,2.8,-0.30612244897959,1.0,0.0,0.0,0.0,5,1490400000000
SY,BUD,1,1,7.0,-11.7408906882591,0.0,1.0,0.0,0.0,5,1490400000000
CA,BUD,2,2,0.0,5.06472859414035,1.0,0.0,0.0,0.0,5,1490400000000
RI,JEW,1,4,1.4500000000000002,-1.1345035076528374,0.25,0.5,0.0,0.25,5,1490400000000
SN,SIK,1,2,4.0,-4.32692307692308,1.0,0.0,0.0,0.0,5,1490400000000
HA,CHR,2,14,2.764285714285714,1.6130746918333603,0.7857142857142857,0.21428571428571427,0.0,0.0,5,1490400000000
AE,NRM,1,2,3.0999999999999996,6.48148148148148,1.0,0.0,0.0,0.0,5,1490400000000
RB,JEW,2,4,7.4,-1.0874945657811346,0.0,1.0,0.0,0.0,5,1490400000000
QA,JEW,1,1,-4.0,0.0,0.0,0.0,1.0,0.0,5,1490400000000
PO,NRM,2,1,3.4,8.0168776371308,1.0,0.0,0.0,0.0,5,1490400000000
RQ,HIN,1,1,3.0,-0.78585461689588,1.0,0.0,0.0,0.0,5,1490400000000
NO,JEW,2,1,-5.0,-2.18068535825545,0.0,0.0,1.0,0.0,5,1490400000000
US,CHR,2,2800,1.5078214285714457,-0.384893087596043,0.7585714285714286,0.07607142857142857,0.09464285714285714,0.07071428571428572,5,1490400000000
DJ,JEW,1,2,0.0,0.0,1.0,0.0,0.0,0.0,5,1490400000000
ES,HIN,2,1,3.4,5.18806744487678,1.0,0.0,0.0,0.0,5,1490400000000
LU,MOS,1,1,0.0,0.970873786407769,1.0,0.0,0.0,0.0,5,1490400000000
TZ,HIN,2,1,3.4,5.99369085173502,1.0,0.0,0.0,0.0,5,1490400000000
KE,NRM,1,2,-2.5,2.165123637642095,0.5,0.0,0.5,0.0,5,1490400000000
VT,JEW,2,4,2.25,0.28129395218002,1.0,0.0,0.0,0.0,5,1490400000000
ER,MOS,1,1,-5.0,-12.3919308357349,0.0,0.0,0.0,1.0,5,1490400000000
US,HIN,2,221,0.13846153846153827,-0.4509045403899774,0.6606334841628959,0.049773755656108594,0.14479638009049775,0.14479638009049775,5,1490400000000
MU,HIN,2,1,-2.0,5.95238095238095,0.0,0.0,1.0,0.0,5,1490400000000
JE,HIN,1,1,7.0,2.25806451612903,0.0,1.0,0.0,0.0,5,1490400000000
SP,JAN,2,1,-4.4,0.48840048840048,0.0,0.0,1.0,0.0,5,1490400000000
TD,CHR,2,21,1.5476190476190472,-1.7520233235291423,0.8571428571428571,0.047619047619047616,0.09523809523809523,0.0,5,1490400000000
BA,BUD,1,2,1.9,-5.34351145038168,1.0,0.0,0.0,0.0,5,1490400000000
EN,HIN,2,1,1.9,1.56794425087108,1.0,0.0,0.0,0.0,5,1490400000000
RB,CHR,1,4,1.8250000000000002,4.362947658402205,1.0,0.0,0.0,0.0,5,1490400000000
ML,MOS,2,17,2.458823529411765,-4.610704141061851,0.47058823529411764,0.4117647058823529,0.058823529411764705,0.058823529411764705,5,1490400000000
NP,MOS,2,1,2.8,-0.56390977443609,1.0,0.0,0.0,0.0,5,1490400000000
PL,ATH,1,1,5.0,-0.74626865671642,0.0,1.0,0.0,0.0,5,1490400000000
SO,CHR,2,7,3.685714285714286,-7.892266708295375,0.5714285714285714,0.42857142857142855,0.0,0.0,5,1490400000000
BE,CHR,2,21,1.5428571428571427,1.086823351990412,0.8571428571428571,0.0,0.09523809523809523,0.047619047619047616,5,1490400000000
BG,ATH,1,6,-5.333333333333333,-7.757335729095069,0.3333333333333333,0.0,0.16666666666666666,0.5,5,1490400000000
GY,CHR,2,2,2.8,6.22710622710623,1.0,0.0,0.0,0.0,5,1490400000000
GH,MOS,2,24,1.3958333333333333,1.228812276456014,0.9166666666666666,0.0,0.08333333333333333,0.0,5,1490400000000
LY,CHR,1,3,0.1333333333333333,-5.118326317428733,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,5,1490400000000
EN,JEW,2,5,2.0799999999999996,1.1742231819136841,1.0,0.0,0.0,0.0,5,1490400000000
NZ,BUD,1,2,0.0,0.5752794214332699,1.0,0.0,0.0,0.0,5,1490400000000
BO,CHR,2,11,-0.9181818181818181,-3.7514285370284015,0.5454545454545454,0.0,0.09090909090909091,0.36363636363636365,5,1490400000000
SG,CHR,2,1,1.9,-7.21649484536083,1.0,0.0,0.0,0.0,5,1490400000000
GI,CHR,1,10,-0.1,-2.6421731825149295,0.8,0.0,0.2,0.0,5,1490400000000
YM,CHR,2,2,-3.1,-5.23281596452327,0.5,0.0,0.0,0.5,5,1490400000000
US,CHR,1,3625,1.3180137931034555,-0.5606710582022799,0.7326896551724138,0.08413793103448276,0.1103448275862069,0.07282758620689656,5,1490400000000
GA,MOS,1,1,3.4,-8.64440078585462,1.0,0.0,0.0,0.0,5,1490400000000
CM,MOS,2,4,-2.5999999999999996,-5.237609537747035,0.5,0.0,0.0,0.5,5,1490400000000
JM,NRM,2,2,0.0,6.468366725622666,1.0,0.0,0.0,0.0,5,1490400000000
SA,JAN,1,1,3.0,-3.02013422818792,1.0,0.0,0.0,0.0,5,1490400000000
SY,SIK,2,3,3.4,0.72992700729927,1.0,0.0,0.0,0.0,5,1490400000000
SP,SIK,2,1,4.0,-2.61282660332542,1.0,0.0,0.0,0.0,5,1490400000000
MV,MOS,1,17,-1.7235294117647062,-3.427344357411293,0.5882352941176471,0.058823529411764705,0.058823529411764705,0.29411764705882354,5,1490400000000
NZ,NRM,2,1,-2.0,-4.36311090022861,0.0,0.0,1.0,0.0,5,1490400000000
KG,MOS,1,5,-2.2,-6.690959713220255,0.0,0.2,0.6,0.2,5,1490400000000
SC,CHR,2,2,3.4,-1.1115813231767548,1.0,0.0,0.0,0.0,5,1490400000000
